date,wtd,year,month,country_name,category_name,gl_name,gl_number,metric_order,country_id,type
2024-05-05,626809.0268643537,2024,5,China,Cash & cash equivalent at beginning of period,,,1,7,Actual
2024-05-12,504430.2390442,2024,5,China,Cash & cash equivalent at beginning of period,,,1,7,Predicted
2024-05-19,504430.2390442,2024,5,China,Cash & cash equivalent at beginning of period,,,1,7,Predicted
2024-05-26,504430.2390442,2024,5,China,Cash & cash equivalent at beginning of period,,,1,7,Predicted
2024-06-02,504430.2390442,2024,6,China,Cash & cash equivalent at beginning of period,,,1,7,Predicted
2024-06-09,504430.2390442,2024,6,China,Cash & cash equivalent at beginning of period,,,1,7,Predicted
2024-06-16,511616.3640442,2024,6,China,Cash & cash equivalent at beginning of period,,,1,7,Predicted
2024-06-23,511616.3640442,2024,6,China,Cash & cash equivalent at beginning of period,,,1,7,Predicted
2024-06-30,511616.3640442,2024,6,China,Cash & cash equivalent at beginning of period,,,1,7,Predicted
2024-07-07,994974.5515442,2024,7,China,Cash & cash equivalent at beginning of period,,,1,7,Predicted
2024-07-14,994974.5515442,2024,7,China,Cash & cash equivalent at beginning of period,,,1,7,Predicted
2024-07-21,994974.5515442,2024,7,China,Cash & cash equivalent at beginning of period,,,1,7,Predicted
2024-07-28,994974.5515442,2024,7,China,Cash & cash equivalent at beginning of period,,,1,7,Predicted
2024-05-05,609538.5252920703,2024,5,China,Cash & cash equivalent at end of period,,,5,7,Actual
2024-05-12,504430.2390442,2024,5,China,Cash & cash equivalent at end of period,,,5,7,Predicted
2024-05-19,504430.2390442,2024,5,China,Cash & cash equivalent at end of period,,,5,7,Predicted
2024-05-26,504430.2390442,2024,5,China,Cash & cash equivalent at end of period,,,5,7,Predicted
2024-06-02,504430.2390442,2024,6,China,Cash & cash equivalent at end of period,,,5,7,Predicted
2024-06-09,504430.2390442,2024,6,China,Cash & cash equivalent at end of period,,,5,7,Predicted
2024-06-16,504430.2390442,2024,6,China,Cash & cash equivalent at end of period,,,5,7,Predicted
2024-06-23,504430.2390442,2024,6,China,Cash & cash equivalent at end of period,,,5,7,Predicted
2024-06-30,504430.2390442,2024,6,China,Cash & cash equivalent at end of period,,,5,7,Predicted
2024-07-07,504430.2390442,2024,7,China,Cash & cash equivalent at end of period,,,5,7,Predicted
2024-07-14,511616.3640442,2024,7,China,Cash & cash equivalent at end of period,,,5,7,Predicted
2024-07-21,511616.3640442,2024,7,China,Cash & cash equivalent at end of period,,,5,7,Predicted
2024-07-28,511616.3640442,2024,7,China,Cash & cash equivalent at end of period,,,5,7,Predicted
2024-05-05,0.0,2024,5,China,Cash flow from Investing Activities,Furniture & Fixtures,10604.0,3,7,Actual
2024-05-12,1.0546898465690902e-08,2024,5,China,Cash flow from Investing Activities,Furniture & Fixtures,10604.0,3,7,Predicted
2024-05-19,1.0546898465690902e-08,2024,5,China,Cash flow from Investing Activities,Furniture & Fixtures,10604.0,3,7,Predicted
2024-05-26,1.0546898465690902e-08,2024,5,China,Cash flow from Investing Activities,Furniture & Fixtures,10604.0,3,7,Predicted
2024-06-02,1.0546898465690902e-08,2024,6,China,Cash flow from Investing Activities,Furniture & Fixtures,10604.0,3,7,Predicted
2024-06-09,1.0546898465690902e-08,2024,6,China,Cash flow from Investing Activities,Furniture & Fixtures,10604.0,3,7,Predicted
2024-06-16,1.0546898465690902e-08,2024,6,China,Cash flow from Investing Activities,Furniture & Fixtures,10604.0,3,7,Predicted
2024-06-23,1.0546898465690902e-08,2024,6,China,Cash flow from Investing Activities,Furniture & Fixtures,10604.0,3,7,Predicted
2024-06-30,1.0546898465690902e-08,2024,6,China,Cash flow from Investing Activities,Furniture & Fixtures,10604.0,3,7,Predicted
2024-07-07,1.0546898465690902e-08,2024,7,China,Cash flow from Investing Activities,Furniture & Fixtures,10604.0,3,7,Predicted
2024-07-14,1.0546898465690902e-08,2024,7,China,Cash flow from Investing Activities,Furniture & Fixtures,10604.0,3,7,Predicted
2024-07-21,1.0546898465690902e-08,2024,7,China,Cash flow from Investing Activities,Furniture & Fixtures,10604.0,3,7,Predicted
2024-07-28,1.0546898465690902e-08,2024,7,China,Cash flow from Investing Activities,Furniture & Fixtures,10604.0,3,7,Predicted
2024-05-05,-1204.74991872,2024,5,China,Cash flow from Operating Activities,Accounts Payable,20100.0,2,7,Actual
2024-05-12,-483.57575987714836,2024,5,China,Cash flow from Operating Activities,Accounts Payable,20100.0,2,7,Predicted
2024-05-19,-483.57575987714836,2024,5,China,Cash flow from Operating Activities,Accounts Payable,20100.0,2,7,Predicted
2024-05-26,-483.57575987714836,2024,5,China,Cash flow from Operating Activities,Accounts Payable,20100.0,2,7,Predicted
2024-06-02,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accounts Payable,20100.0,2,7,Predicted
2024-06-09,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accounts Payable,20100.0,2,7,Predicted
2024-06-16,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accounts Payable,20100.0,2,7,Predicted
2024-06-23,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accounts Payable,20100.0,2,7,Predicted
2024-06-30,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accounts Payable,20100.0,2,7,Predicted
2024-07-07,13514.627716075,2024,7,China,Cash flow from Operating Activities,Accounts Payable,20100.0,2,7,Predicted
2024-07-14,-40485.63986205,2024,7,China,Cash flow from Operating Activities,Accounts Payable,20100.0,2,7,Predicted
2024-07-21,-89997.2531433,2024,7,China,Cash flow from Operating Activities,Accounts Payable,20100.0,2,7,Predicted
2024-07-28,-124162.7218933,2024,7,China,Cash flow from Operating Activities,Accounts Payable,20100.0,2,7,Predicted
2024-05-05,25713.32783000998,2024,5,China,Cash flow from Operating Activities,Accounts Receivable,10200.0,2,7,Actual
2024-05-12,17498.0437317,2024,5,China,Cash flow from Operating Activities,Accounts Receivable,10200.0,2,7,Predicted
2024-05-19,17498.0437317,2024,5,China,Cash flow from Operating Activities,Accounts Receivable,10200.0,2,7,Predicted
2024-05-26,17498.0437317,2024,5,China,Cash flow from Operating Activities,Accounts Receivable,10200.0,2,7,Predicted
2024-06-02,17498.0437317,2024,6,China,Cash flow from Operating Activities,Accounts Receivable,10200.0,2,7,Predicted
2024-06-09,17498.0437317,2024,6,China,Cash flow from Operating Activities,Accounts Receivable,10200.0,2,7,Predicted
2024-06-16,17498.0437317,2024,6,China,Cash flow from Operating Activities,Accounts Receivable,10200.0,2,7,Predicted
2024-06-23,17498.0437317,2024,6,China,Cash flow from Operating Activities,Accounts Receivable,10200.0,2,7,Predicted
2024-06-30,17498.0437317,2024,6,China,Cash flow from Operating Activities,Accounts Receivable,10200.0,2,7,Predicted
2024-07-07,17498.0437317,2024,7,China,Cash flow from Operating Activities,Accounts Receivable,10200.0,2,7,Predicted
2024-07-14,17498.0437317,2024,7,China,Cash flow from Operating Activities,Accounts Receivable,10200.0,2,7,Predicted
2024-07-21,10594.86795045,2024,7,China,Cash flow from Operating Activities,Accounts Receivable,10200.0,2,7,Predicted
2024-07-28,10594.86795045,2024,7,China,Cash flow from Operating Activities,Accounts Receivable,10200.0,2,7,Predicted
2024-05-05,0.0,2024,5,China,Cash flow from Operating Activities,Accounts Receivable- Other,10203.0,2,7,Actual
2024-05-12,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Accounts Receivable- Other,10203.0,2,7,Predicted
2024-05-19,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Accounts Receivable- Other,10203.0,2,7,Predicted
2024-05-26,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Accounts Receivable- Other,10203.0,2,7,Predicted
2024-06-02,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accounts Receivable- Other,10203.0,2,7,Predicted
2024-06-09,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accounts Receivable- Other,10203.0,2,7,Predicted
2024-06-16,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accounts Receivable- Other,10203.0,2,7,Predicted
2024-06-23,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accounts Receivable- Other,10203.0,2,7,Predicted
2024-06-30,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accounts Receivable- Other,10203.0,2,7,Predicted
2024-07-07,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accounts Receivable- Other,10203.0,2,7,Predicted
2024-07-14,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accounts Receivable- Other,10203.0,2,7,Predicted
2024-07-21,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accounts Receivable- Other,10203.0,2,7,Predicted
2024-07-28,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accounts Receivable- Other,10203.0,2,7,Predicted
2024-05-05,0.0,2024,5,China,Cash flow from Operating Activities,Accrued Commissions,20122.0,2,7,Actual
2024-05-12,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Accrued Commissions,20122.0,2,7,Predicted
2024-05-19,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Accrued Commissions,20122.0,2,7,Predicted
2024-05-26,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Accrued Commissions,20122.0,2,7,Predicted
2024-06-02,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued Commissions,20122.0,2,7,Predicted
2024-06-09,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued Commissions,20122.0,2,7,Predicted
2024-06-16,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued Commissions,20122.0,2,7,Predicted
2024-06-23,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued Commissions,20122.0,2,7,Predicted
2024-06-30,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued Commissions,20122.0,2,7,Predicted
2024-07-07,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accrued Commissions,20122.0,2,7,Predicted
2024-07-14,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accrued Commissions,20122.0,2,7,Predicted
2024-07-21,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accrued Commissions,20122.0,2,7,Predicted
2024-07-28,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accrued Commissions,20122.0,2,7,Predicted
2024-05-05,0.0,2024,5,China,Cash flow from Operating Activities,Accrued Expenses,20125.0,2,7,Actual
2024-05-12,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Accrued Expenses,20125.0,2,7,Predicted
2024-05-19,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Accrued Expenses,20125.0,2,7,Predicted
2024-05-26,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Accrued Expenses,20125.0,2,7,Predicted
2024-06-02,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued Expenses,20125.0,2,7,Predicted
2024-06-09,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued Expenses,20125.0,2,7,Predicted
2024-06-16,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued Expenses,20125.0,2,7,Predicted
2024-06-23,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued Expenses,20125.0,2,7,Predicted
2024-06-30,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued Expenses,20125.0,2,7,Predicted
2024-07-07,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accrued Expenses,20125.0,2,7,Predicted
2024-07-14,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accrued Expenses,20125.0,2,7,Predicted
2024-07-21,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accrued Expenses,20125.0,2,7,Predicted
2024-07-28,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accrued Expenses,20125.0,2,7,Predicted
2024-05-05,0.0,2024,5,China,Cash flow from Operating Activities,Accrued PR,20135.0,2,7,Actual
2024-05-12,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Accrued PR,20135.0,2,7,Predicted
2024-05-19,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Accrued PR,20135.0,2,7,Predicted
2024-05-26,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Accrued PR,20135.0,2,7,Predicted
2024-06-02,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued PR,20135.0,2,7,Predicted
2024-06-09,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued PR,20135.0,2,7,Predicted
2024-06-16,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued PR,20135.0,2,7,Predicted
2024-06-23,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued PR,20135.0,2,7,Predicted
2024-06-30,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Accrued PR,20135.0,2,7,Predicted
2024-07-07,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accrued PR,20135.0,2,7,Predicted
2024-07-14,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accrued PR,20135.0,2,7,Predicted
2024-07-21,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accrued PR,20135.0,2,7,Predicted
2024-07-28,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Accrued PR,20135.0,2,7,Predicted
2024-05-05,-1195.304697899992,2024,5,China,Cash flow from Operating Activities,Accrued Purchases,20120.0,2,7,Actual
2024-05-12,-1477.7774352921879,2024,5,China,Cash flow from Operating Activities,Accrued Purchases,20120.0,2,7,Predicted
2024-05-19,-1477.7774352921879,2024,5,China,Cash flow from Operating Activities,Accrued Purchases,20120.0,2,7,Predicted
2024-05-26,-1477.7774352921879,2024,5,China,Cash flow from Operating Activities,Accrued Purchases,20120.0,2,7,Predicted
2024-06-02,-335.28913496870115,2024,6,China,Cash flow from Operating Activities,Accrued Purchases,20120.0,2,7,Predicted
2024-06-09,-40485.63986205,2024,6,China,Cash flow from Operating Activities,Accrued Purchases,20120.0,2,7,Predicted
2024-06-16,-89997.2531433,2024,6,China,Cash flow from Operating Activities,Accrued Purchases,20120.0,2,7,Predicted
2024-06-23,-124162.7218933,2024,6,China,Cash flow from Operating Activities,Accrued Purchases,20120.0,2,7,Predicted
2024-06-30,-164465.1515808,2024,6,China,Cash flow from Operating Activities,Accrued Purchases,20120.0,2,7,Predicted
2024-07-07,-206718.7297058,2024,7,China,Cash flow from Operating Activities,Accrued Purchases,20120.0,2,7,Predicted
2024-07-14,-164465.1515808,2024,7,China,Cash flow from Operating Activities,Accrued Purchases,20120.0,2,7,Predicted
2024-07-21,-111384.3078308,2024,7,China,Cash flow from Operating Activities,Accrued Purchases,20120.0,2,7,Predicted
2024-07-28,-49492.3703308,2024,7,China,Cash flow from Operating Activities,Accrued Purchases,20120.0,2,7,Predicted
2024-05-05,-28392.22892999998,2024,5,China,Cash flow from Operating Activities,Customer Deposits,20140.0,2,7,Actual
2024-05-12,-20329.466033925,2024,5,China,Cash flow from Operating Activities,Customer Deposits,20140.0,2,7,Predicted
2024-05-19,-15893.1447448625,2024,5,China,Cash flow from Operating Activities,Customer Deposits,20140.0,2,7,Predicted
2024-05-26,-7437.17648314375,2024,5,China,Cash flow from Operating Activities,Customer Deposits,20140.0,2,7,Predicted
2024-06-02,-4192.764617909375,2024,6,China,Cash flow from Operating Activities,Customer Deposits,20140.0,2,7,Predicted
2024-06-09,-9471.8888854875,2024,6,China,Cash flow from Operating Activities,Customer Deposits,20140.0,2,7,Predicted
2024-06-16,-18762.8234558,2024,6,China,Cash flow from Operating Activities,Customer Deposits,20140.0,2,7,Predicted
2024-06-23,-25839.036346425,2024,6,China,Cash flow from Operating Activities,Customer Deposits,20140.0,2,7,Predicted
2024-06-30,-31852.704315175,2024,6,China,Cash flow from Operating Activities,Customer Deposits,20140.0,2,7,Predicted
2024-07-07,-31852.704315175,2024,7,China,Cash flow from Operating Activities,Customer Deposits,20140.0,2,7,Predicted
2024-07-14,-40485.63986205,2024,7,China,Cash flow from Operating Activities,Customer Deposits,20140.0,2,7,Predicted
2024-07-21,-45976.4015808,2024,7,China,Cash flow from Operating Activities,Customer Deposits,20140.0,2,7,Predicted
2024-07-28,-57255.9484558,2024,7,China,Cash flow from Operating Activities,Customer Deposits,20140.0,2,7,Predicted
2024-05-05,38701.66729719666,2024,5,China,Cash flow from Operating Activities,EBITDA,,2,7,Actual
2024-05-12,46262.4421692,2024,5,China,Cash flow from Operating Activities,EBITDA,,2,7,Predicted
2024-05-19,46262.4421692,2024,5,China,Cash flow from Operating Activities,EBITDA,,2,7,Predicted
2024-05-26,53874.98513795,2024,5,China,Cash flow from Operating Activities,EBITDA,,2,7,Predicted
2024-06-02,53874.98513795,2024,6,China,Cash flow from Operating Activities,EBITDA,,2,7,Predicted
2024-06-09,53874.98513795,2024,6,China,Cash flow from Operating Activities,EBITDA,,2,7,Predicted
2024-06-16,46262.4421692,2024,6,China,Cash flow from Operating Activities,EBITDA,,2,7,Predicted
2024-06-23,32748.48513795,2024,6,China,Cash flow from Operating Activities,EBITDA,,2,7,Predicted
2024-06-30,28515.89920045,2024,6,China,Cash flow from Operating Activities,EBITDA,,2,7,Predicted
2024-07-07,17498.0437317,2024,7,China,Cash flow from Operating Activities,EBITDA,,2,7,Predicted
2024-07-14,11973.89138795,2024,7,China,Cash flow from Operating Activities,EBITDA,,2,7,Predicted
2024-07-21,-3193.942352284375,2024,7,China,Cash flow from Operating Activities,EBITDA,,2,7,Predicted
2024-07-28,-18762.8234558,2024,7,China,Cash flow from Operating Activities,EBITDA,,2,7,Predicted
2024-05-05,0.0,2024,5,China,Cash flow from Operating Activities,Inventory - Materials,10301.0,2,7,Actual
2024-05-12,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Inventory - Materials,10301.0,2,7,Predicted
2024-05-19,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Inventory - Materials,10301.0,2,7,Predicted
2024-05-26,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Inventory - Materials,10301.0,2,7,Predicted
2024-06-02,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Inventory - Materials,10301.0,2,7,Predicted
2024-06-09,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Inventory - Materials,10301.0,2,7,Predicted
2024-06-16,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Inventory - Materials,10301.0,2,7,Predicted
2024-06-23,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Inventory - Materials,10301.0,2,7,Predicted
2024-06-30,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Inventory - Materials,10301.0,2,7,Predicted
2024-07-07,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Inventory - Materials,10301.0,2,7,Predicted
2024-07-14,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Inventory - Materials,10301.0,2,7,Predicted
2024-07-21,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Inventory - Materials,10301.0,2,7,Predicted
2024-07-28,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Inventory - Materials,10301.0,2,7,Predicted
2024-05-05,0.0,2024,5,China,Cash flow from Operating Activities,Inventory WIP,10303.0,2,7,Actual
2024-05-12,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Inventory WIP,10303.0,2,7,Predicted
2024-05-19,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Inventory WIP,10303.0,2,7,Predicted
2024-05-26,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Inventory WIP,10303.0,2,7,Predicted
2024-06-02,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Inventory WIP,10303.0,2,7,Predicted
2024-06-09,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Inventory WIP,10303.0,2,7,Predicted
2024-06-16,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Inventory WIP,10303.0,2,7,Predicted
2024-06-23,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Inventory WIP,10303.0,2,7,Predicted
2024-06-30,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Inventory WIP,10303.0,2,7,Predicted
2024-07-07,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Inventory WIP,10303.0,2,7,Predicted
2024-07-14,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Inventory WIP,10303.0,2,7,Predicted
2024-07-21,407.4587707625,2024,7,China,Cash flow from Operating Activities,Inventory WIP,10303.0,2,7,Predicted
2024-07-28,823.3721008406251,2024,7,China,Cash flow from Operating Activities,Inventory WIP,10303.0,2,7,Predicted
2024-05-05,0.0,2024,5,China,Cash flow from Operating Activities,Paid In Capital,30100.0,2,7,Actual
2024-05-12,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Paid In Capital,30100.0,2,7,Predicted
2024-05-19,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Paid In Capital,30100.0,2,7,Predicted
2024-05-26,1.0546898465690902e-08,2024,5,China,Cash flow from Operating Activities,Paid In Capital,30100.0,2,7,Predicted
2024-06-02,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Paid In Capital,30100.0,2,7,Predicted
2024-06-09,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Paid In Capital,30100.0,2,7,Predicted
2024-06-16,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Paid In Capital,30100.0,2,7,Predicted
2024-06-23,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Paid In Capital,30100.0,2,7,Predicted
2024-06-30,1.0546898465690902e-08,2024,6,China,Cash flow from Operating Activities,Paid In Capital,30100.0,2,7,Predicted
2024-07-07,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Paid In Capital,30100.0,2,7,Predicted
2024-07-14,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Paid In Capital,30100.0,2,7,Predicted
2024-07-21,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Paid In Capital,30100.0,2,7,Predicted
2024-07-28,1.0546898465690902e-08,2024,7,China,Cash flow from Operating Activities,Paid In Capital,30100.0,2,7,Predicted
2024-05-05,-11991.44871378,2024,5,China,Cash flow from Operating Activities,Sales Tax Payable,20104.0,2,7,Actual
2024-05-12,-7437.17648314375,2024,5,China,Cash flow from Operating Activities,Sales Tax Payable,20104.0,2,7,Predicted
2024-05-19,-6193.77316283125,2024,5,China,Cash flow from Operating Activities,Sales Tax Payable,20104.0,2,7,Predicted
2024-05-26,-4192.764617909375,2024,5,China,Cash flow from Operating Activities,Sales Tax Payable,20104.0,2,7,Predicted
2024-06-02,-2142.056243885938,2024,6,China,Cash flow from Operating Activities,Sales Tax Payable,20104.0,2,7,Predicted
2024-06-09,-3193.942352284375,2024,6,China,Cash flow from Operating Activities,Sales Tax Payable,20104.0,2,7,Predicted
2024-06-16,-4512.54660033125,2024,6,China,Cash flow from Operating Activities,Sales Tax Payable,20104.0,2,7,Predicted
2024-06-23,-6193.77316283125,2024,6,China,Cash flow from Operating Activities,Sales Tax Payable,20104.0,2,7,Predicted
2024-06-30,-7437.17648314375,2024,6,China,Cash flow from Operating Activities,Sales Tax Payable,20104.0,2,7,Predicted
2024-07-07,-9471.8888854875,2024,7,China,Cash flow from Operating Activities,Sales Tax Payable,20104.0,2,7,Predicted
2024-07-14,-9471.8888854875,2024,7,China,Cash flow from Operating Activities,Sales Tax Payable,20104.0,2,7,Predicted
2024-07-21,-7437.17648314375,2024,7,China,Cash flow from Operating Activities,Sales Tax Payable,20104.0,2,7,Predicted
2024-07-28,-7437.17648314375,2024,7,China,Cash flow from Operating Activities,Sales Tax Payable,20104.0,2,7,Predicted
2024-05-05,-47079.18856038002,2024,5,China,Cash flow from Operating Activities,Scooterbug Operating Truist,10101.0,2,7,Actual
2024-05-12,-14122.2297058,2024,5,China,Cash flow from Operating Activities,Scooterbug Operating Truist,10101.0,2,7,Predicted
2024-05-19,17498.0437317,2024,5,China,Cash flow from Operating Activities,Scooterbug Operating Truist,10101.0,2,7,Predicted
2024-05-26,46450.35232545,2024,5,China,Cash flow from Operating Activities,Scooterbug Operating Truist,10101.0,2,7,Predicted
2024-06-02,112364.2077942,2024,6,China,Cash flow from Operating Activities,Scooterbug Operating Truist,10101.0,2,7,Predicted
2024-06-09,52576.05545045,2024,6,China,Cash flow from Operating Activities,Scooterbug Operating Truist,10101.0,2,7,Predicted
2024-06-16,-335.28913496870115,2024,6,China,Cash flow from Operating Activities,Scooterbug Operating Truist,10101.0,2,7,Predicted
2024-06-23,-40485.63986205,2024,6,China,Cash flow from Operating Activities,Scooterbug Operating Truist,10101.0,2,7,Predicted
2024-06-30,-89997.2531433,2024,6,China,Cash flow from Operating Activities,Scooterbug Operating Truist,10101.0,2,7,Predicted
2024-07-07,-124162.7218933,2024,7,China,Cash flow from Operating Activities,Scooterbug Operating Truist,10101.0,2,7,Predicted
2024-07-14,-124162.7218933,2024,7,China,Cash flow from Operating Activities,Scooterbug Operating Truist,10101.0,2,7,Predicted
2024-07-21,-164465.1515808,2024,7,China,Cash flow from Operating Activities,Scooterbug Operating Truist,10101.0,2,7,Predicted
2024-07-28,-164465.1515808,2024,7,China,Cash flow from Operating Activities,Scooterbug Operating Truist,10101.0,2,7,Predicted
2024-05-05,8177.424121290001,2024,5,China,Cash flow from Operating Activities,Vendor - Deposits,10302.0,2,7,Actual
2024-05-12,3839.264434825,2024,5,China,Cash flow from Operating Activities,Vendor - Deposits,10302.0,2,7,Predicted
2024-05-19,3839.264434825,2024,5,China,Cash flow from Operating Activities,Vendor - Deposits,10302.0,2,7,Predicted
2024-05-26,3839.264434825,2024,5,China,Cash flow from Operating Activities,Vendor - Deposits,10302.0,2,7,Predicted
2024-06-02,3839.264434825,2024,6,China,Cash flow from Operating Activities,Vendor - Deposits,10302.0,2,7,Predicted
2024-06-09,8761.7156067,2024,6,China,Cash flow from Operating Activities,Vendor - Deposits,10302.0,2,7,Predicted
2024-06-16,10594.86795045,2024,6,China,Cash flow from Operating Activities,Vendor - Deposits,10302.0,2,7,Predicted
2024-06-23,17498.0437317,2024,6,China,Cash flow from Operating Activities,Vendor - Deposits,10302.0,2,7,Predicted
2024-06-30,17498.0437317,2024,6,China,Cash flow from Operating Activities,Vendor - Deposits,10302.0,2,7,Predicted
2024-07-07,17498.0437317,2024,7,China,Cash flow from Operating Activities,Vendor - Deposits,10302.0,2,7,Predicted
2024-07-14,17498.0437317,2024,7,China,Cash flow from Operating Activities,Vendor - Deposits,10302.0,2,7,Predicted
2024-07-21,17498.0437317,2024,7,China,Cash flow from Operating Activities,Vendor - Deposits,10302.0,2,7,Predicted
2024-07-28,17498.0437317,2024,7,China,Cash flow from Operating Activities,Vendor - Deposits,10302.0,2,7,Predicted
2024-05-05,-17270.50157228336,2024,5,China,Change in cash,,,6,7,Actual
2024-05-12,20545.36795045,2024,5,China,Change in cash,,,6,7,Predicted
2024-05-19,81960.9812317,2024,5,China,Change in cash,,,6,7,Predicted
2024-05-26,113904.3640442,2024,5,China,Change in cash,,,6,7,Predicted
2024-06-02,226231.7077942,2024,6,China,Change in cash,,,6,7,Predicted
2024-06-09,109031.9968567,2024,6,China,Change in cash,,,6,7,Predicted
2024-06-16,-31852.704315175,2024,6,China,Change in cash,,,6,7,Predicted
2024-06-23,-122352.5265808,2024,6,China,Change in cash,,,6,7,Predicted
