entity_id,period_id,period,year,month,entity_period_id,company_id,company_name
11,1,P1-20,2020,1,11001,11,venuplus
11,2,P2-20,2020,2,11002,11,venuplus
11,3,P3-20,2020,3,11003,11,venuplus
11,4,P4-20,2020,4,11004,11,venuplus
11,5,P5-20,2020,5,11005,11,venuplus
11,6,P6-20,2020,6,11006,11,venuplus
11,7,P7-20,2020,7,11007,11,venuplus
11,8,P8-20,2020,8,11008,11,venuplus
11,9,P9-20,2020,9,11009,11,venuplus
11,10,P10-20,2020,10,11010,11,venuplus
11,11,P11-20,2020,11,11011,11,venuplus
11,12,P12-20,2020,12,11012,11,venuplus
11,13,P1-21,2021,1,11013,11,venuplus
11,14,P2-21,2021,2,11014,11,venuplus
11,15,P3-21,2021,3,11015,11,venuplus
11,16,P4-21,2021,4,11016,11,venuplus
11,17,P5-21,2021,5,11017,11,venuplus
11,18,P6-21,2021,6,11018,11,venuplus
11,19,P7-21,2021,7,11019,11,venuplus
11,20,P8-21,2021,8,11020,11,venuplus
11,21,P9-21,2021,9,11021,11,venuplus
11,22,P10-21,2021,10,11022,11,venuplus
11,23,P11-21,2021,11,11023,11,venuplus
11,24,P12-21,2021,12,11024,11,venuplus
11,25,P1-22,2022,1,11025,11,venuplus
11,26,P2-22,2022,2,11026,11,venuplus
11,27,P3-22,2022,3,11027,11,venuplus
11,28,P4-22,2022,4,11028,11,venuplus
11,29,P5-22,2022,5,11029,11,venuplus
11,30,P6-22,2022,6,11030,11,venuplus
11,31,P7-22,2022,7,11031,11,venuplus
11,32,P8-22,2022,8,11032,11,venuplus
11,33,P9-22,2022,9,11033,11,venuplus
11,34,P10-22,2022,10,11034,11,venuplus
11,35,P11-22,2022,11,11035,11,venuplus
11,36,P12-22,2022,12,11036,11,venuplus
11,37,P1-23,2023,1,11037,11,venuplus
11,38,P2-23,2023,2,11038,11,venuplus
11,39,P3-23,2023,3,11039,11,venuplus
11,40,P4-23,2023,4,11040,11,venuplus
11,41,P5-23,2023,5,11041,11,venuplus
11,42,P6-23,2023,6,11042,11,venuplus
11,43,P7-23,2023,7,11043,11,venuplus
11,44,P8-23,2023,8,11044,11,venuplus
11,45,P9-23,2023,9,11045,11,venuplus
11,46,P10-23,2023,10,11046,11,venuplus
11,47,P11-23,2023,11,11047,11,venuplus
11,48,P12-23,2023,12,11048,11,venuplus
11,49,P1-24,2024,1,11049,11,venuplus
11,50,P2-24,2024,2,11050,11,venuplus
11,51,P3-24,2024,3,11051,11,venuplus
11,52,P4-24,2024,4,11052,11,venuplus
11,53,P5-24,2024,5,11053,11,venuplus
11,54,P6-24,2024,6,11054,11,venuplus
11,55,P7-24,2024,7,11055,11,venuplus
11,56,P8-24,2024,8,11056,11,venuplus
11,57,P9-24,2024,9,11057,11,venuplus
11,58,P10-24,2024,10,11058,11,venuplus
12,1,P1-20,2020,1,12001,11,venuplus
12,2,P2-20,2020,2,12002,11,venuplus
12,3,P3-20,2020,3,12003,11,venuplus
12,4,P4-20,2020,4,12004,11,venuplus
12,5,P5-20,2020,5,12005,11,venuplus
12,6,P6-20,2020,6,12006,11,venuplus
12,7,P7-20,2020,7,12007,11,venuplus
12,8,P8-20,2020,8,12008,11,venuplus
12,9,P9-20,2020,9,12009,11,venuplus
12,10,P10-20,2020,10,12010,11,venuplus
12,11,P11-20,2020,11,12011,11,venuplus
12,12,P12-20,2020,12,12012,11,venuplus
12,13,P1-21,2021,1,12013,11,venuplus
12,14,P2-21,2021,2,12014,11,venuplus
12,15,P3-21,2021,3,12015,11,venuplus
12,16,P4-21,2021,4,12016,11,venuplus
12,17,P5-21,2021,5,12017,11,venuplus
12,18,P6-21,2021,6,12018,11,venuplus
12,19,P7-21,2021,7,12019,11,venuplus
12,20,P8-21,2021,8,12020,11,venuplus
12,21,P9-21,2021,9,12021,11,venuplus
12,22,P10-21,2021,10,12022,11,venuplus
12,23,P11-21,2021,11,12023,11,venuplus
12,24,P12-21,2021,12,12024,11,venuplus
12,25,P1-22,2022,1,12025,11,venuplus
12,26,P2-22,2022,2,12026,11,venuplus
12,27,P3-22,2022,3,12027,11,venuplus
12,28,P4-22,2022,4,12028,11,venuplus
12,29,P5-22,2022,5,12029,11,venuplus
12,30,P6-22,2022,6,12030,11,venuplus
12,31,P7-22,2022,7,12031,11,venuplus
12,32,P8-22,2022,8,12032,11,venuplus
12,33,P9-22,2022,9,12033,11,venuplus
12,34,P10-22,2022,10,12034,11,venuplus
12,35,P11-22,2022,11,12035,11,venuplus
12,36,P12-22,2022,12,12036,11,venuplus
12,37,P1-23,2023,1,12037,11,venuplus
12,38,P2-23,2023,2,12038,11,venuplus
12,39,P3-23,2023,3,12039,11,venuplus
12,40,P4-23,2023,4,12040,11,venuplus
12,41,P5-23,2023,5,12041,11,venuplus
12,42,P6-23,2023,6,12042,11,venuplus
12,43,P7-23,2023,7,12043,11,venuplus
12,44,P8-23,2023,8,12044,11,venuplus
12,45,P9-23,2023,9,12045,11,venuplus
12,46,P10-23,2023,10,12046,11,venuplus
12,47,P11-23,2023,11,12047,11,venuplus
12,48,P12-23,2023,12,12048,11,venuplus
12,49,P1-24,2024,1,12049,11,venuplus
12,50,P2-24,2024,2,12050,11,venuplus
12,51,P3-24,2024,3,12051,11,venuplus
12,52,P4-24,2024,4,12052,11,venuplus
12,53,P5-24,2024,5,12053,11,venuplus
12,54,P6-24,2024,6,12054,11,venuplus
12,55,P7-24,2024,7,12055,11,venuplus
12,56,P8-24,2024,8,12056,11,venuplus
12,57,P9-24,2024,9,12057,11,venuplus
12,58,P10-24,2024,10,12058,11,venuplus
13,1,P1-20,2020,1,13001,11,venuplus
13,2,P2-20,2020,2,13002,11,venuplus
13,3,P3-20,2020,3,13003,11,venuplus
13,4,P4-20,2020,4,13004,11,venuplus
13,5,P5-20,2020,5,13005,11,venuplus
13,6,P6-20,2020,6,13006,11,venuplus
13,7,P7-20,2020,7,13007,11,venuplus
13,8,P8-20,2020,8,13008,11,venuplus
13,9,P9-20,2020,9,13009,11,venuplus
13,10,P10-20,2020,10,13010,11,venuplus
13,11,P11-20,2020,11,13011,11,venuplus
13,12,P12-20,2020,12,13012,11,venuplus
13,13,P1-21,2021,1,13013,11,venuplus
13,14,P2-21,2021,2,13014,11,venuplus
13,15,P3-21,2021,3,13015,11,venuplus
13,16,P4-21,2021,4,13016,11,venuplus
13,17,P5-21,2021,5,13017,11,venuplus
13,18,P6-21,2021,6,13018,11,venuplus
13,19,P7-21,2021,7,13019,11,venuplus
13,20,P8-21,2021,8,13020,11,venuplus
13,21,P9-21,2021,9,13021,11,venuplus
13,22,P10-21,2021,10,13022,11,venuplus
13,23,P11-21,2021,11,13023,11,venuplus
13,24,P12-21,2021,12,13024,11,venuplus
13,25,P1-22,2022,1,13025,11,venuplus
13,26,P2-22,2022,2,13026,11,venuplus
13,27,P3-22,2022,3,13027,11,venuplus
13,28,P4-22,2022,4,13028,11,venuplus
13,29,P5-22,2022,5,13029,11,venuplus
13,30,P6-22,2022,6,13030,11,venuplus
13,31,P7-22,2022,7,13031,11,venuplus
13,32,P8-22,2022,8,13032,11,venuplus
13,33,P9-22,2022,9,13033,11,venuplus
13,34,P10-22,2022,10,13034,11,venuplus
13,35,P11-22,2022,11,13035,11,venuplus
13,36,P12-22,2022,12,13036,11,venuplus
13,37,P1-23,2023,1,13037,11,venuplus
13,38,P2-23,2023,2,13038,11,venuplus
13,39,P3-23,2023,3,13039,11,venuplus
13,40,P4-23,2023,4,13040,11,venuplus
13,41,P5-23,2023,5,13041,11,venuplus
13,42,P6-23,2023,6,13042,11,venuplus
13,43,P7-23,2023,7,13043,11,venuplus
13,44,P8-23,2023,8,13044,11,venuplus
13,45,P9-23,2023,9,13045,11,venuplus
13,46,P10-23,2023,10,13046,11,venuplus
13,47,P11-23,2023,11,13047,11,venuplus
13,48,P12-23,2023,12,13048,11,venuplus
13,49,P1-24,2024,1,13049,11,venuplus
13,50,P2-24,2024,2,13050,11,venuplus
13,51,P3-24,2024,3,13051,11,venuplus
13,52,P4-24,2024,4,13052,11,venuplus
13,53,P5-24,2024,5,13053,11,venuplus
13,54,P6-24,2024,6,13054,11,venuplus
13,55,P7-24,2024,7,13055,11,venuplus
13,56,P8-24,2024,8,13056,11,venuplus
13,57,P9-24,2024,9,13057,11,venuplus
13,58,P10-24,2024,10,13058,11,venuplus
14,1,P1-20,2020,1,14001,11,venuplus
14,2,P2-20,2020,2,14002,11,venuplus
14,3,P3-20,2020,3,14003,11,venuplus
14,4,P4-20,2020,4,14004,11,venuplus
14,5,P5-20,2020,5,14005,11,venuplus
14,6,P6-20,2020,6,14006,11,venuplus
14,7,P7-20,2020,7,14007,11,venuplus
14,8,P8-20,2020,8,14008,11,venuplus
14,9,P9-20,2020,9,14009,11,venuplus
14,10,P10-20,2020,10,14010,11,venuplus
14,11,P11-20,2020,11,14011,11,venuplus
14,12,P12-20,2020,12,14012,11,venuplus
14,13,P1-21,2021,1,14013,11,venuplus
14,14,P2-21,2021,2,14014,11,venuplus
14,15,P3-21,2021,3,14015,11,venuplus
14,16,P4-21,2021,4,14016,11,venuplus
14,17,P5-21,2021,5,14017,11,venuplus
14,18,P6-21,2021,6,14018,11,venuplus
14,19,P7-21,2021,7,14019,11,venuplus
14,20,P8-21,2021,8,14020,11,venuplus
14,21,P9-21,2021,9,14021,11,venuplus
14,22,P10-21,2021,10,14022,11,venuplus
14,23,P11-21,2021,11,14023,11,venuplus
14,24,P12-21,2021,12,14024,11,venuplus
14,25,P1-22,2022,1,14025,11,venuplus
14,26,P2-22,2022,2,14026,11,venuplus
14,27,P3-22,2022,3,14027,11,venuplus
14,28,P4-22,2022,4,14028,11,venuplus
14,29,P5-22,2022,5,14029,11,venuplus
14,30,P6-22,2022,6,14030,11,venuplus
14,31,P7-22,2022,7,14031,11,venuplus
14,32,P8-22,2022,8,14032,11,venuplus
14,33,P9-22,2022,9,14033,11,venuplus
14,34,P10-22,2022,10,14034,11,venuplus
14,35,P11-22,2022,11,14035,11,venuplus
14,36,P12-22,2022,12,14036,11,venuplus
14,37,P1-23,2023,1,14037,11,venuplus
14,38,P2-23,2023,2,14038,11,venuplus
14,39,P3-23,2023,3,14039,11,venuplus
14,40,P4-23,2023,4,14040,11,venuplus
14,41,P5-23,2023,5,14041,11,venuplus
14,42,P6-23,2023,6,14042,11,venuplus
14,43,P7-23,2023,7,14043,11,venuplus
14,44,P8-23,2023,8,14044,11,venuplus
14,45,P9-23,2023,9,14045,11,venuplus
14,46,P10-23,2023,10,14046,11,venuplus
14,47,P11-23,2023,11,14047,11,venuplus
14,48,P12-23,2023,12,14048,11,venuplus
14,49,P1-24,2024,1,14049,11,venuplus
14,50,P2-24,2024,2,14050,11,venuplus
14,51,P3-24,2024,3,14051,11,venuplus
14,52,P4-24,2024,4,14052,11,venuplus
14,53,P5-24,2024,5,14053,11,venuplus
14,54,P6-24,2024,6,14054,11,venuplus
14,55,P7-24,2024,7,14055,11,venuplus
14,56,P8-24,2024,8,14056,11,venuplus
14,57,P9-24,2024,9,14057,11,venuplus
14,58,P10-24,2024,10,14058,11,venuplus
15,1,P1-20,2020,1,15001,11,venuplus
15,2,P2-20,2020,2,15002,11,venuplus
15,3,P3-20,2020,3,15003,11,venuplus
15,4,P4-20,2020,4,15004,11,venuplus
15,5,P5-20,2020,5,15005,11,venuplus
15,6,P6-20,2020,6,15006,11,venuplus
15,7,P7-20,2020,7,15007,11,venuplus
15,8,P8-20,2020,8,15008,11,venuplus
15,9,P9-20,2020,9,15009,11,venuplus
15,10,P10-20,2020,10,15010,11,venuplus
15,11,P11-20,2020,11,15011,11,venuplus
15,12,P12-20,2020,12,15012,11,venuplus
15,13,P1-21,2021,1,15013,11,venuplus
15,14,P2-21,2021,2,15014,11,venuplus
15,15,P3-21,2021,3,15015,11,venuplus
15,16,P4-21,2021,4,15016,11,venuplus
15,17,P5-21,2021,5,15017,11,venuplus
15,18,P6-21,2021,6,15018,11,venuplus
15,19,P7-21,2021,7,15019,11,venuplus
15,20,P8-21,2021,8,15020,11,venuplus
15,21,P9-21,2021,9,15021,11,venuplus
15,22,P10-21,2021,10,15022,11,venuplus
15,23,P11-21,2021,11,15023,11,venuplus
15,24,P12-21,2021,12,15024,11,venuplus
15,25,P1-22,2022,1,15025,11,venuplus
15,26,P2-22,2022,2,15026,11,venuplus
15,27,P3-22,2022,3,15027,11,venuplus
15,28,P4-22,2022,4,15028,11,venuplus
15,29,P5-22,2022,5,15029,11,venuplus
15,30,P6-22,2022,6,15030,11,venuplus
15,31,P7-22,2022,7,15031,11,venuplus
15,32,P8-22,2022,8,15032,11,venuplus
15,33,P9-22,2022,9,15033,11,venuplus
15,34,P10-22,2022,10,15034,11,venuplus
15,35,P11-22,2022,11,15035,11,venuplus
15,36,P12-22,2022,12,15036,11,venuplus
15,37,P1-23,2023,1,15037,11,venuplus
15,38,P2-23,2023,2,15038,11,venuplus
15,39,P3-23,2023,3,15039,11,venuplus
15,40,P4-23,2023,4,15040,11,venuplus
15,41,P5-23,2023,5,15041,11,venuplus
15,42,P6-23,2023,6,15042,11,venuplus
15,43,P7-23,2023,7,15043,11,venuplus
15,44,P8-23,2023,8,15044,11,venuplus
15,45,P9-23,2023,9,15045,11,venuplus
15,46,P10-23,2023,10,15046,11,venuplus
15,47,P11-23,2023,11,15047,11,venuplus
15,48,P12-23,2023,12,15048,11,venuplus
15,49,P1-24,2024,1,15049,11,venuplus
15,50,P2-24,2024,2,15050,11,venuplus
15,51,P3-24,2024,3,15051,11,venuplus
15,52,P4-24,2024,4,15052,11,venuplus
15,53,P5-24,2024,5,15053,11,venuplus
15,54,P6-24,2024,6,15054,11,venuplus
15,55,P7-24,2024,7,15055,11,venuplus
15,56,P8-24,2024,8,15056,11,venuplus
15,57,P9-24,2024,9,15057,11,venuplus
15,58,P10-24,2024,10,15058,11,venuplus
16,1,P1-20,2020,1,16001,11,venuplus
16,2,P2-20,2020,2,16002,11,venuplus
16,3,P3-20,2020,3,16003,11,venuplus
16,4,P4-20,2020,4,16004,11,venuplus
16,5,P5-20,2020,5,16005,11,venuplus
16,6,P6-20,2020,6,16006,11,venuplus
16,7,P7-20,2020,7,16007,11,venuplus
16,8,P8-20,2020,8,16008,11,venuplus
16,9,P9-20,2020,9,16009,11,venuplus
16,10,P10-20,2020,10,16010,11,venuplus
16,11,P11-20,2020,11,16011,11,venuplus
16,12,P12-20,2020,12,16012,11,venuplus
16,13,P1-21,2021,1,16013,11,venuplus
16,14,P2-21,2021,2,16014,11,venuplus
16,15,P3-21,2021,3,16015,11,venuplus
16,16,P4-21,2021,4,16016,11,venuplus
16,17,P5-21,2021,5,16017,11,venuplus
16,18,P6-21,2021,6,16018,11,venuplus
16,19,P7-21,2021,7,16019,11,venuplus
16,20,P8-21,2021,8,16020,11,venuplus
16,21,P9-21,2021,9,16021,11,venuplus
16,22,P10-21,2021,10,16022,11,venuplus
16,23,P11-21,2021,11,16023,11,venuplus
16,24,P12-21,2021,12,16024,11,venuplus
16,25,P1-22,2022,1,16025,11,venuplus
16,26,P2-22,2022,2,16026,11,venuplus
16,27,P3-22,2022,3,16027,11,venuplus
16,28,P4-22,2022,4,16028,11,venuplus
16,29,P5-22,2022,5,16029,11,venuplus
16,30,P6-22,2022,6,16030,11,venuplus
16,31,P7-22,2022,7,16031,11,venuplus
16,32,P8-22,2022,8,16032,11,venuplus
16,33,P9-22,2022,9,16033,11,venuplus
16,34,P10-22,2022,10,16034,11,venuplus
16,35,P11-22,2022,11,16035,11,venuplus
16,36,P12-22,2022,12,16036,11,venuplus
16,37,P1-23,2023,1,16037,11,venuplus
16,38,P2-23,2023,2,16038,11,venuplus
16,39,P3-23,2023,3,16039,11,venuplus
16,40,P4-23,2023,4,16040,11,venuplus
16,41,P5-23,2023,5,16041,11,venuplus
16,42,P6-23,2023,6,16042,11,venuplus
16,43,P7-23,2023,7,16043,11,venuplus
16,44,P8-23,2023,8,16044,11,venuplus
16,45,P9-23,2023,9,16045,11,venuplus
16,46,P10-23,2023,10,16046,11,venuplus
16,47,P11-23,2023,11,16047,11,venuplus
16,48,P12-23,2023,12,16048,11,venuplus
16,49,P1-24,2024,1,16049,11,venuplus
16,50,P2-24,2024,2,16050,11,venuplus
16,51,P3-24,2024,3,16051,11,venuplus
16,52,P4-24,2024,4,16052,11,venuplus
16,53,P5-24,2024,5,16053,11,venuplus
16,54,P6-24,2024,6,16054,11,venuplus
16,55,P7-24,2024,7,16055,11,venuplus
16,56,P8-24,2024,8,16056,11,venuplus
16,57,P9-24,2024,9,16057,11,venuplus
16,58,P10-24,2024,10,16058,11,venuplus
17,1,P1-20,2020,1,17001,11,venuplus
17,2,P2-20,2020,2,17002,11,venuplus
17,3,P3-20,2020,3,17003,11,venuplus
17,4,P4-20,2020,4,17004,11,venuplus
17,5,P5-20,2020,5,17005,11,venuplus
17,6,P6-20,2020,6,17006,11,venuplus
17,7,P7-20,2020,7,17007,11,venuplus
17,8,P8-20,2020,8,17008,11,venuplus
17,9,P9-20,2020,9,17009,11,venuplus
17,10,P10-20,2020,10,17010,11,venuplus
17,11,P11-20,2020,11,17011,11,venuplus
17,12,P12-20,2020,12,17012,11,venuplus
17,13,P1-21,2021,1,17013,11,venuplus
17,14,P2-21,2021,2,17014,11,venuplus
17,15,P3-21,2021,3,17015,11,venuplus
17,16,P4-21,2021,4,17016,11,venuplus
17,17,P5-21,2021,5,17017,11,venuplus
17,18,P6-21,2021,6,17018,11,venuplus
17,19,P7-21,2021,7,17019,11,venuplus
17,20,P8-21,2021,8,17020,11,venuplus
17,21,P9-21,2021,9,17021,11,venuplus
17,22,P10-21,2021,10,17022,11,venuplus
17,23,P11-21,2021,11,17023,11,venuplus
17,24,P12-21,2021,12,17024,11,venuplus
17,25,P1-22,2022,1,17025,11,venuplus
17,26,P2-22,2022,2,17026,11,venuplus
17,27,P3-22,2022,3,17027,11,venuplus
17,28,P4-22,2022,4,17028,11,venuplus
17,29,P5-22,2022,5,17029,11,venuplus
17,30,P6-22,2022,6,17030,11,venuplus
17,31,P7-22,2022,7,17031,11,venuplus
17,32,P8-22,2022,8,17032,11,venuplus
17,33,P9-22,2022,9,17033,11,venuplus
17,34,P10-22,2022,10,17034,11,venuplus
17,35,P11-22,2022,11,17035,11,venuplus
17,36,P12-22,2022,12,17036,11,venuplus
17,37,P1-23,2023,1,17037,11,venuplus
17,38,P2-23,2023,2,17038,11,venuplus
17,39,P3-23,2023,3,17039,11,venuplus
17,40,P4-23,2023,4,17040,11,venuplus
17,41,P5-23,2023,5,17041,11,venuplus
17,42,P6-23,2023,6,17042,11,venuplus
17,43,P7-23,2023,7,17043,11,venuplus
17,44,P8-23,2023,8,17044,11,venuplus
17,45,P9-23,2023,9,17045,11,venuplus
17,46,P10-23,2023,10,17046,11,venuplus
17,47,P11-23,2023,11,17047,11,venuplus
17,48,P12-23,2023,12,17048,11,venuplus
17,49,P1-24,2024,1,17049,11,venuplus
17,50,P2-24,2024,2,17050,11,venuplus
17,51,P3-24,2024,3,17051,11,venuplus
17,52,P4-24,2024,4,17052,11,venuplus
17,53,P5-24,2024,5,17053,11,venuplus
17,54,P6-24,2024,6,17054,11,venuplus
17,55,P7-24,2024,7,17055,11,venuplus
17,56,P8-24,2024,8,17056,11,venuplus
17,57,P9-24,2024,9,17057,11,venuplus
17,58,P10-24,2024,10,17058,11,venuplus
18,1,P1-20,2020,1,18001,11,venuplus
18,2,P2-20,2020,2,18002,11,venuplus
18,3,P3-20,2020,3,18003,11,venuplus
18,4,P4-20,2020,4,18004,11,venuplus
18,5,P5-20,2020,5,18005,11,venuplus
18,6,P6-20,2020,6,18006,11,venuplus
18,7,P7-20,2020,7,18007,11,venuplus
18,8,P8-20,2020,8,18008,11,venuplus
18,9,P9-20,2020,9,18009,11,venuplus
18,10,P10-20,2020,10,18010,11,venuplus
18,11,P11-20,2020,11,18011,11,venuplus
18,12,P12-20,2020,12,18012,11,venuplus
18,13,P1-21,2021,1,18013,11,venuplus
18,14,P2-21,2021,2,18014,11,venuplus
18,15,P3-21,2021,3,18015,11,venuplus
18,16,P4-21,2021,4,18016,11,venuplus
18,17,P5-21,2021,5,18017,11,venuplus
18,18,P6-21,2021,6,18018,11,venuplus
18,19,P7-21,2021,7,18019,11,venuplus
18,20,P8-21,2021,8,18020,11,venuplus
18,21,P9-21,2021,9,18021,11,venuplus
18,22,P10-21,2021,10,18022,11,venuplus
18,23,P11-21,2021,11,18023,11,venuplus
18,24,P12-21,2021,12,18024,11,venuplus
18,25,P1-22,2022,1,18025,11,venuplus
18,26,P2-22,2022,2,18026,11,venuplus
18,27,P3-22,2022,3,18027,11,venuplus
18,28,P4-22,2022,4,18028,11,venuplus
18,29,P5-22,2022,5,18029,11,venuplus
18,30,P6-22,2022,6,18030,11,venuplus
18,31,P7-22,2022,7,18031,11,venuplus
18,32,P8-22,2022,8,18032,11,venuplus
18,33,P9-22,2022,9,18033,11,venuplus
18,34,P10-22,2022,10,18034,11,venuplus
18,35,P11-22,2022,11,18035,11,venuplus
18,36,P12-22,2022,12,18036,11,venuplus
18,37,P1-23,2023,1,18037,11,venuplus
18,38,P2-23,2023,2,18038,11,venuplus
18,39,P3-23,2023,3,18039,11,venuplus
18,40,P4-23,2023,4,18040,11,venuplus
18,41,P5-23,2023,5,18041,11,venuplus
18,42,P6-23,2023,6,18042,11,venuplus
18,43,P7-23,2023,7,18043,11,venuplus
18,44,P8-23,2023,8,18044,11,venuplus
18,45,P9-23,2023,9,18045,11,venuplus
18,46,P10-23,2023,10,18046,11,venuplus
18,47,P11-23,2023,11,18047,11,venuplus
18,48,P12-23,2023,12,18048,11,venuplus
18,49,P1-24,2024,1,18049,11,venuplus
18,50,P2-24,2024,2,18050,11,venuplus
18,51,P3-24,2024,3,18051,11,venuplus
18,52,P4-24,2024,4,18052,11,venuplus
18,53,P5-24,2024,5,18053,11,venuplus
18,54,P6-24,2024,6,18054,11,venuplus
18,55,P7-24,2024,7,18055,11,venuplus
18,56,P8-24,2024,8,18056,11,venuplus
18,57,P9-24,2024,9,18057,11,venuplus
18,58,P10-24,2024,10,18058,11,venuplus
19,1,P1-20,2020,1,19001,11,venuplus
19,2,P2-20,2020,2,19002,11,venuplus
19,3,P3-20,2020,3,19003,11,venuplus
19,4,P4-20,2020,4,19004,11,venuplus
19,5,P5-20,2020,5,19005,11,venuplus
19,6,P6-20,2020,6,19006,11,venuplus
19,7,P7-20,2020,7,19007,11,venuplus
19,8,P8-20,2020,8,19008,11,venuplus
19,9,P9-20,2020,9,19009,11,venuplus
19,10,P10-20,2020,10,19010,11,venuplus
19,11,P11-20,2020,11,19011,11,venuplus
19,12,P12-20,2020,12,19012,11,venuplus
19,13,P1-21,2021,1,19013,11,venuplus
19,14,P2-21,2021,2,19014,11,venuplus
19,15,P3-21,2021,3,19015,11,venuplus
19,16,P4-21,2021,4,19016,11,venuplus
19,17,P5-21,2021,5,19017,11,venuplus
19,18,P6-21,2021,6,19018,11,venuplus
19,19,P7-21,2021,7,19019,11,venuplus
19,20,P8-21,2021,8,19020,11,venuplus
19,21,P9-21,2021,9,19021,11,venuplus
19,22,P10-21,2021,10,19022,11,venuplus
19,23,P11-21,2021,11,19023,11,venuplus
19,24,P12-21,2021,12,19024,11,venuplus
19,25,P1-22,2022,1,19025,11,venuplus
19,26,P2-22,2022,2,19026,11,venuplus
19,27,P3-22,2022,3,19027,11,venuplus
19,28,P4-22,2022,4,19028,11,venuplus
19,29,P5-22,2022,5,19029,11,venuplus
19,30,P6-22,2022,6,19030,11,venuplus
19,31,P7-22,2022,7,19031,11,venuplus
19,32,P8-22,2022,8,19032,11,venuplus
19,33,P9-22,2022,9,19033,11,venuplus
19,34,P10-22,2022,10,19034,11,venuplus
19,35,P11-22,2022,11,19035,11,venuplus
19,36,P12-22,2022,12,19036,11,venuplus
19,37,P1-23,2023,1,19037,11,venuplus
19,38,P2-23,2023,2,19038,11,venuplus
19,39,P3-23,2023,3,19039,11,venuplus
19,40,P4-23,2023,4,19040,11,venuplus
19,41,P5-23,2023,5,19041,11,venuplus
19,42,P6-23,2023,6,19042,11,venuplus
19,43,P7-23,2023,7,19043,11,venuplus
19,44,P8-23,2023,8,19044,11,venuplus
19,45,P9-23,2023,9,19045,11,venuplus
19,46,P10-23,2023,10,19046,11,venuplus
19,47,P11-23,2023,11,19047,11,venuplus
19,48,P12-23,2023,12,19048,11,venuplus
19,49,P1-24,2024,1,19049,11,venuplus
19,50,P2-24,2024,2,19050,11,venuplus
19,51,P3-24,2024,3,19051,11,venuplus
19,52,P4-24,2024,4,19052,11,venuplus
19,53,P5-24,2024,5,19053,11,venuplus
19,54,P6-24,2024,6,19054,11,venuplus
19,55,P7-24,2024,7,19055,11,venuplus
19,56,P8-24,2024,8,19056,11,venuplus
19,57,P9-24,2024,9,19057,11,venuplus
19,58,P10-24,2024,10,19058,11,venuplus
20,1,P1-20,2020,1,20001,11,venuplus
20,2,P2-20,2020,2,20002,11,venuplus
20,3,P3-20,2020,3,20003,11,venuplus
20,4,P4-20,2020,4,20004,11,venuplus
20,5,P5-20,2020,5,20005,11,venuplus
20,6,P6-20,2020,6,20006,11,venuplus
20,7,P7-20,2020,7,20007,11,venuplus
20,8,P8-20,2020,8,20008,11,venuplus
20,9,P9-20,2020,9,20009,11,venuplus
20,10,P10-20,2020,10,20010,11,venuplus
20,11,P11-20,2020,11,20011,11,venuplus
20,12,P12-20,2020,12,20012,11,venuplus
20,13,P1-21,2021,1,20013,11,venuplus
20,14,P2-21,2021,2,20014,11,venuplus
20,15,P3-21,2021,3,20015,11,venuplus
20,16,P4-21,2021,4,20016,11,venuplus
20,17,P5-21,2021,5,20017,11,venuplus
20,18,P6-21,2021,6,20018,11,venuplus
20,19,P7-21,2021,7,20019,11,venuplus
20,20,P8-21,2021,8,20020,11,venuplus
20,21,P9-21,2021,9,20021,11,venuplus
20,22,P10-21,2021,10,20022,11,venuplus
20,23,P11-21,2021,11,20023,11,venuplus
20,24,P12-21,2021,12,20024,11,venuplus
20,25,P1-22,2022,1,20025,11,venuplus
20,26,P2-22,2022,2,20026,11,venuplus
20,27,P3-22,2022,3,20027,11,venuplus
20,28,P4-22,2022,4,20028,11,venuplus
20,29,P5-22,2022,5,20029,11,venuplus
20,30,P6-22,2022,6,20030,11,venuplus
20,31,P7-22,2022,7,20031,11,venuplus
20,32,P8-22,2022,8,20032,11,venuplus
20,33,P9-22,2022,9,20033,11,venuplus
20,34,P10-22,2022,10,20034,11,venuplus
20,35,P11-22,2022,11,20035,11,venuplus
20,36,P12-22,2022,12,20036,11,venuplus
20,37,P1-23,2023,1,20037,11,venuplus
20,38,P2-23,2023,2,20038,11,venuplus
20,39,P3-23,2023,3,20039,11,venuplus
20,40,P4-23,2023,4,20040,11,venuplus
20,41,P5-23,2023,5,20041,11,venuplus
20,42,P6-23,2023,6,20042,11,venuplus
20,43,P7-23,2023,7,20043,11,venuplus
20,44,P8-23,2023,8,20044,11,venuplus
20,45,P9-23,2023,9,20045,11,venuplus
20,46,P10-23,2023,10,20046,11,venuplus
20,47,P11-23,2023,11,20047,11,venuplus
20,48,P12-23,2023,12,20048,11,venuplus
20,49,P1-24,2024,1,20049,11,venuplus
20,50,P2-24,2024,2,20050,11,venuplus
20,51,P3-24,2024,3,20051,11,venuplus
20,52,P4-24,2024,4,20052,11,venuplus
20,53,P5-24,2024,5,20053,11,venuplus
20,54,P6-24,2024,6,20054,11,venuplus
20,55,P7-24,2024,7,20055,11,venuplus
20,56,P8-24,2024,8,20056,11,venuplus
20,57,P9-24,2024,9,20057,11,venuplus
20,58,P10-24,2024,10,20058,11,venuplus
21,1,P1-20,2020,1,21001,11,venuplus
21,2,P2-20,2020,2,21002,11,venuplus
